timestamp,cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,class
19900710,195,51,47104,2,0,2,1,0,2,2,1,1,2,0,802,7,1,3,1911,30.0,56,0.433,16.0,70,0.75,60,21.8,1400,45.4,32.8,0.0,0.0,3.0,0.9,40.0,40,96.8,100,1
19900710,252,49,36784,2,0,2,1,0,2,2,1,3,2,3,815,9,1,3,1910,37.5,56,0.3,14.0,82,0.625,28,0.0,1700,58.8,41.2,2.0,0.0,2.5,0.5,40.0,35,100.0,100,1
19900710,200,51,47104,2,0,2,1,0,2,2,1,3,2,1,813,5,1,3,1911,50.0,56,0.33299999999999996,14.6,74,0.75,30,7.5,1400,53.8,38.7,0.0,4.0,2.4,0.8,40.0,40,96.8,100,1
19900710,80,51,47104,2,0,2,1,0,2,2,1,3,2,1,813,1,1,3,1911,57.5,56,0.5,13.8,73,0.75,30,4.4,1400,52.7,42.9,0.0,0.0,2.0,0.5,40.0,40,96.8,100,1
19900706,337,4,34583,1,0,2,1,0,0,0,1,1,2,2,827,2,3,1,1911,45.0,55,0.2,14.0,73,0.75,30,0.0,2100,61.1,38.9,0.0,0.0,2.5,0.8,33.0,40,96.8,100,0
19900710,350,38,34714,1,0,2,1,0,0,0,1,1,2,2,824,9,3,1,1911,30.0,56,0.2,14.7,87,0.875,20,0.0,2150,58.8,41.2,12.0,0.0,1.5,0.6,30.0,40,96.8,100,1
19900710,324,38,34714,1,0,2,1,0,0,0,1,1,2,2,824,2,3,1,1910,40.0,56,0.33299999999999996,15.3,86,0.8125,32,0.0,2150,58.8,41.2,12.0,0.0,2.2,0.8,30.0,35,100.0,100,1
19900710,17,51,47104,2,0,2,1,0,0,0,1,1,2,1,813,10,1,3,1911,55.0,56,0.4,15.0,87,0.75,30,0.0,1250,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,96.8,100,1
19900710,256,51,47104,2,0,2,1,0,0,0,1,1,2,1,813,9,1,3,1911,55.0,56,0.4,15.0,93,0.75,30,0.0,1250,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,96.8,100,1
19900726,271,56,36644,2,0,2,1,0,2,2,1,3,1,3,816,2,1,3,1911,60.0,56,0.3,16.0,87,0.625,26,10.5,1450,50.5,39.0,3.0,0.0,3.0,1.3,40.0,40,93.75,100,0
19900727,63,56,36644,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,60.0,53,0.3,18.0,103,0.625,50,22.1,1600,41.0,36.9,0.0,0.0,3.0,0.7,40.0,35,105.2,100,1
19900726,65,56,36644,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1910,57.5,53,0.36700000000000005,14.5,70,0.625,58,20.2,1600,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35,105.2,100,1
19900723,66,64,35683,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1911,62.5,61,0.3,14.0,85,0.75,50,3.5,1660,56.8,39.7,2.0,0.0,3.0,1.0,32.0,40,93.75,100,1
19900723,68,64,35683,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,65.0,61,0.36700000000000005,14.8,80,0.375,45,19.5,1660,42.4,38.1,0.0,0.0,3.0,1.0,32.0,35,105.2,100,1
19900723,323,26,34685,1,0,2,1,0,0,0,1,1,2,2,828,2,3,1,1911,50.0,61,0.267,14.2,88,1.0,29,0.0,2350,52.6,47.4,0.0,0.0,2.5,1.1,30.0,40,93.75,100,1
19900723,384,26,34685,1,0,2,1,0,0,0,1,1,2,2,828,10,3,1,1910,50.0,61,0.33299999999999996,13.0,72,1.0,41,0.0,2350,58.8,41.2,0.0,0.0,2.0,1.0,30.0,35,105.2,100,1
19900723,353,57,34894,1,0,2,1,0,0,0,1,1,1,2,821,2,3,1,1910,45.0,61,0.4,14.0,78,0.75,20,25.6,2100,42.7,31.7,0.0,0.0,2.5,0.8,30.0,35,105.2,100,1
19900723,328,57,34894,1,0,2,1,0,0,0,1,1,2,2,821,7,3,1,1910,50.0,61,0.33299999999999996,13.1,70,0.75,25,21.7,2100,41.7,36.6,5.0,0.0,2.5,0.8,30.0,35,105.2,100,1
19900620,218,61,34547,1,0,2,1,0,0,0,1,1,0,2,827,2,2,1,1910,32.5,54,0.267,15.5,78,1.0,25,0.0,1900,58.8,41.2,10.0,0.0,2.5,0.5,30.0,35,93.3,100,1
19900620,211,61,34547,1,0,2,1,0,0,0,1,1,0,2,827,9,2,1,1910,32.5,54,0.5,15.5,78,1.0,25,0.0,1900,58.8,41.2,10.0,0.0,1.4,0.8,30.0,35,103.2,100,1
19900719,385,67,36066,1,0,2,1,0,0,0,1,1,2,2,827,9,3,1,1911,40.0,54,0.2,15.0,72,0.75,35,0.0,2500,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40,100.0,100,1
19900719,411,67,36066,1,0,2,1,0,0,0,1,1,2,2,827,2,3,1,1911,40.0,54,0.36700000000000005,15.0,78,0.75,20,0.0,2500,61.1,38.9,0.0,0.0,2.5,0.7,30.0,40,100.0,100,1
19900718,374,67,36066,1,0,2,1,0,0,0,1,1,2,2,824,9,3,1,1910,45.0,54,0.2,15.0,80,0.8125,20,0.0,2000,58.8,41.2,0.0,0.0,1.5,0.6,33.0,35,111.1,100,1
19900806,175,66,34493,0,0,2,1,0,0,2,1,1,1,3,816,9,3,0,1910,40.0,51,0.16699999999999998,16.0,75,0.5,30,0.0,1800,58.8,41.2,0.0,0.0,2.1,1.0,30.0,35,100.0,100,0
19900730,304,57,34896,1,0,2,1,0,0,0,1,1,2,2,828,2,3,3,1910,40.0,54,0.4,15.2,88,0.875,30,5.9,2300,49.5,44.6,8.0,0.0,2.5,1.0,33.0,35,111.1,100,1
19900730,335,57,34896,1,0,2,1,0,0,0,1,1,2,2,828,9,3,3,1910,40.0,54,0.33299999999999996,14.7,90,0.875,30,0.0,2300,52.6,47.4,4.0,0.0,3.0,1.1,33.0,35,111.1,100,1
19900730,48,23,23050,2,0,2,1,0,2,2,1,1,2,3,816,2,1,3,1910,57.5,54,0.36700000000000005,16.2,79,0.5,23,19.0,1500,47.6,33.4,5.0,0.0,3.0,1.0,32.0,35,93.3,100,1
19900727,98,56,36644,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,60.0,53,0.33299999999999996,16.5,88,0.75,55,22.1,1550,41.0,36.9,0.0,0.0,3.0,0.8,40.0,35,105.1,100,1
19900730,78,23,23050,2,0,2,1,0,2,2,1,1,2,3,816,9,1,3,1910,55.0,54,0.3,15.8,79,0.5,30,12.4,1500,51.5,36.1,0.0,0.0,3.0,0.5,32.0,35,93.3,100,1
19900727,76,56,36644,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1910,60.0,53,0.3,14.7,70,0.75,50,20.2,1550,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35,111.1,100,1
19900801,170,67,36882,1,0,2,1,0,0,0,1,1,2,3,816,2,3,1,1910,45.0,53,0.3,15.2,78,1.0,30,13.3,2150,51.0,35.7,2.0,0.0,2.5,1.1,30.0,35,111.1,100,1
19900811,174,67,36882,1,0,2,1,0,0,0,1,1,2,3,816,9,3,1,1910,35.0,53,0.267,14.7,80,1.0,30,5.5,2150,55.6,38.9,0.0,0.0,2.5,0.4,30.0,35,111.1,100,1
19900804,182,66,34483,1,0,2,1,0,0,2,1,1,2,3,816,2,3,0,1910,35.0,55,0.5,15.0,70,0.5,32,0.0,1950,58.8,41.2,0.0,0.0,2.5,1.3,30.0,35,100.0,100,0
19900805,182,66,34493,1,0,2,1,0,0,0,1,1,1,3,816,2,3,0,1910,35.0,55,0.233,15.0,70,0.5,35,0.0,2000,58.8,41.2,0.0,0.0,2.5,1.5,30.0,35,100.0,100,0
19900811,175,66,34493,0,0,2,1,0,0,2,1,1,1,3,816,9,3,3,1910,40.0,54,0.33299999999999996,17.0,94,0.25,26,0.0,1900,56.8,43.2,0.0,0.0,2.5,0.9,30.0,35,100.0,100,1
19900811,179,66,34493,1,0,2,1,0,0,2,1,1,1,3,816,2,3,3,1911,40.0,54,0.2,14.0,80,0.3125,34,3.4,1900,56.8,39.8,0.0,0.0,2.5,1.3,30.0,40,106.7,100,1
19900807,346,4,34585,1,0,2,0,0,0,0,1,1,2,2,828,2,3,1,1910,30.0,50,0.2,15.6,84,1.0,30,0.0,2400,58.8,41.2,4.0,0.0,2.5,0.9,33.0,35,96.8,100,1
19900807,388,4,34585,1,0,2,0,0,0,0,1,1,2,2,828,9,3,1,1910,30.0,50,0.33299999999999996,15.8,92,1.0,30,0.0,2400,58.5,41.2,2.0,0.0,3.0,1.4,33.0,35,96.8,100,1
19900810,280,60,36776,2,0,2,1,0,2,2,1,3,2,0,802,7,1,3,1910,45.0,50,0.2,14.5,70,0.75,42,5.3,1700,52.6,42.1,0.0,0.0,3.0,0.8,40.0,45,100.0,100,1
19900810,279,60,36776,2,0,2,1,0,2,2,1,3,2,0,802,2,2,3,1910,40.0,50,0.267,13.5,75,0.75,45,0.0,1700,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35,100.0,100,1
19900809,351,63,25433,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,50.0,50,0.2,16.2,75,0.75,25,3.3,1850,54.9,41.8,2.0,0.0,2.7,0.9,40.0,35,100.0,100,1
19900813,92,24,38016,2,0,2,1,0,2,2,1,1,1,0,802,7,1,2,1910,45.0,54,0.33299999999999996,14.8,70,0.75,50,13.0,1420,54.3,32.6,0.0,0.0,3.0,0.9,28.0,35,106.9,100,1
19900813,188,24,38016,2,0,2,1,0,2,2,1,1,1,0,802,2,1,2,1910,45.0,54,0.233,14.3,67,0.75,45,12.3,1420,51.5,36.1,0.0,0.0,3.0,0.6,28.0,35,106.9,100,1
19900812,222,61,34549,1,0,2,1,0,0,0,1,1,1,3,815,2,2,1,1911,45.0,54,0.267,14.0,90,0.75,30,0.0,2000,58.8,41.2,0.0,0.0,3.0,1.0,33.0,40,103.3,100,1
19900812,375,50,34175,1,0,2,1,0,0,0,1,1,1,2,821,7,3,0,1910,30.0,54,0.233,15.8,68,0.75,25,6.4,2000,53.2,40.4,4.0,0.0,2.3,0.8,35.0,35,106.9,100,1
19900813,348,66,34493,1,0,2,1,0,0,0,1,1,2,2,824,9,3,0,1910,30.0,54,0.5,13.6,70,0.8125,30,0.0,2000,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35,100.0,100,1
19900812,338,50,34175,1,0,2,1,0,0,0,1,1,2,2,821,2,3,0,1910,30.0,54,0.33299999999999996,16.8,71,0.75,25,18.0,2000,45.0,36.9,0.0,0.0,2.5,0.9,35.0,35,106.9,100,1
19900813,310,66,34493,1,0,2,1,0,0,0,1,1,2,2,824,2,3,0,1910,30.0,54,0.16699999999999998,14.6,70,0.8125,30,0.0,2000,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35,106.9,100,1
19900814,226,61,34549,1,0,2,1,0,0,0,1,1,2,3,816,9,2,1,1910,45.0,54,0.16699999999999998,18.0,90,0.5,26,8.3,1875,52.1,39.6,0.0,0.0,3.0,1.0,33.0,35,106.9,100,1
19900812,227,61,34549,1,0,2,1,0,0,0,1,1,2,3,815,9,2,1,1910,45.0,54,0.36700000000000005,15.0,100,0.75,33,2.3,2000,56.8,40.9,0.0,0.0,2.75,0.9,33.0,35,106.9,100,1
19900819,59,24,38016,2,0,2,1,0,2,2,1,1,2,1,813,1,1,0,1910,45.0,56,0.3,15.5,78,0.75,30,11.1,1350,55.5,33.3,0.0,0.0,2.2,0.9,28.0,35,100.0,100,1
19900819,77,24,38016,2,0,2,1,0,2,2,1,1,2,1,813,5,1,0,1911,45.0,56,0.233,16.0,64,0.75,30,11.1,1350,55.5,33.3,0.0,0.0,2.5,0.5,28.0,40,103.3,100,1
19900818,421,47,34154,2,0,2,1,0,2,2,1,1,1,2,828,2,3,0,1910,45.0,56,0.33299999999999996,14.9,85,1.0,30,17.3,1600,48.1,34.6,0.0,0.0,2.8,1.0,40.0,35,100.0,100,1
19900818,296,47,34154,2,0,2,1,0,2,2,1,1,1,2,828,10,3,1,1910,30.0,56,0.36700000000000005,14.7,83,1.0,30,10.8,1600,53.8,35.5,0.0,6.0,2.6,1.2,40.0,35,100.0,100,1
19900820,360,4,34585,1,0,2,1,0,0,0,1,1,2,2,828,2,3,1,1910,57.5,57,0.36700000000000005,15.3,84,1.0,30,19.0,2400,47.6,33.3,0.0,0.0,3.0,1.0,33.0,40,93.75,100,1
19900820,294,4,34585,1,0,2,1,0,0,0,1,1,2,2,828,10,3,1,1910,57.5,57,0.2,14.2,78,1.0,30,10.5,2400,52.6,36.8,0.0,0.0,2.5,1.0,33.0,40,93.75,100,1
19900830,249,28,38061,2,0,2,1,0,2,2,1,3,0,3,815,1,2,3,1911,47.5,49,0.36700000000000005,15.0,84,0.75,28,2.2,1600,54.3,43.5,0.0,0.0,3.0,0.9,34.0,30,108.1,100,0
19900831,314,63,25437,2,0,2,1,0,2,2,1,1,1,2,821,7,3,3,1911,57.5,51,0.33299999999999996,15.2,70,0.625,25,11.1,1850,50.5,38.4,3.0,0.0,2.5,0.8,34.0,30,100.0,100,1
19900831,298,63,25437,2,0,2,1,0,2,2,1,1,1,2,821,2,3,3,1911,57.5,51,0.267,15.6,81,0.75,25,9.8,1850,49.0,41.2,0.0,0.0,2.7,0.6,34.0,30,100.0,100,1
19900825,381,4,38013,1,0,2,1,0,2,0,1,1,2,2,824,2,3,0,1910,40.0,55,0.5329999999999999,15.4,80,0.8125,30,10.2,2400,51.0,38.8,0.0,0.0,1.7,0.7,30.0,45,93.75,100,1
19900825,374,4,38013,1,0,2,1,0,2,0,1,1,2,2,824,9,3,0,1910,45.0,55,0.3,16.1,82,0.75,30,0.0,2400,58.8,41.2,0.0,0.0,2.0,0.8,30.0,45,93.75,100,1
19900824,56,21,34399,2,0,2,1,0,2,2,1,1,2,1,813,1,1,3,1911,40.0,54,0.3,15.0,70,0.75,30,10.0,2000,50.0,40.0,0.0,0.0,2.5,0.8,60.0,30,100.0,100,1
19900824,190,21,34399,2,0,2,1,0,2,2,1,1,2,1,813,5,1,3,1910,42.5,54,0.3,15.0,70,0.75,30,13.4,1500,48.1,38.5,2.0,0.0,2.5,1.0,60.0,45,93.75,100,1
19900821,159,5,34066,2,0,2,1,0,2,2,1,1,1,0,802,7,1,1,1910,52.5,55,0.33299999999999996,14.0,70,0.625,55,7.9,1600,57.5,34.44,4.0,0.0,3.0,0.8,40.0,45,93.75,100,1
19900821,156,5,34066,2,0,2,1,0,2,2,1,1,2,0,802,2,1,1,1910,52.5,55,0.433,14.0,80,0.75,55,9.9,1600,49.5,40.6,0.0,0.0,3.0,0.5,40.0,45,93.75,100,1
19900921,238,61,34551,1,0,2,1,0,0,0,1,1,2,3,815,1,2,1,1910,35.0,72,0.36700000000000005,15.2,72,1.0,36,0.0,2200,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40,93.6,90,0
19900921,238,61,34551,1,0,2,1,0,0,0,1,1,1,3,815,1,2,1,1910,35.0,56,0.267,15.0,70,1.0,33,0.0,2350,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40,93.75,90,0
19900920,133,20,34749,1,0,2,1,0,0,0,1,1,1,3,816,2,3,1,1910,40.0,46,0.2,16.0,72,0.5,32,0.0,1673,58.8,41.2,0.0,0.0,2.5,1.5,30.0,40,100.0,100,0
19900913,239,61,34551,1,0,2,1,0,0,0,1,1,1,3,815,1,2,1,1910,40.0,60,0.2,15.5,73,0.75,28,0.0,1850,65.2,34.8,0.0,0.0,2.8,1.0,30.0,40,100.0,90,0
19900909,47,51,47103,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1911,60.0,50,0.233,14.5,70,0.75,45,15.6,1650,45.8,38.5,2.0,0.0,2.5,1.0,40.0,40,100.0,100,1
19900909,52,51,47105,2,0,2,1,0,2,2,1,1,1,3,816,2,1,3,1910,60.0,50,0.267,14.9,88,0.375,32,10.3,1700,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40,103.3,100,1
19900909,74,51,47103,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,60.0,50,0.3,14.5,60,0.75,40,19.0,1650,47.6,33.3,0.0,0.0,2.5,1.0,40.0,40,103.3,100,1
19900909,95,51,47105,2,0,2,2,0,2,2,1,1,1,3,816,9,1,3,1910,65.0,50,0.267,15.0,86,0.25,28,10.5,1700,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40,103.3,100,1
19900910,187,51,47105,2,0,2,1,0,2,2,1,1,2,1,813,5,1,3,1911,55.0,47,0.36700000000000005,13.0,70,0.75,30,14.1,1600,50.5,35.3,0.0,0.0,2.5,0.5,40.0,35,106.25,100,1
19900910,194,51,47105,2,0,2,1,0,2,2,1,1,2,1,813,1,1,3,1911,65.0,47,0.36700000000000005,12.0,68,0.75,30,0.0,1600,58.8,41.2,0.0,0.0,2.8,0.8,40.0,35,106.25,100,1
19900910,258,51,47105,2,0,2,1,0,0,0,1,1,2,1,813,10,1,3,1911,55.0,47,0.233,15.5,74,0.75,30,0.0,1600,62.5,37.5,0.0,0.0,2.5,1.0,40.0,35,106.25,100,1
19900910,264,51,47105,2,0,2,1,0,0,0,1,1,2,1,813,9,1,3,1910,55.0,47,0.2,14.0,71,0.75,30,0.0,1600,62.5,37.5,0.0,0.0,2.5,0.7,40.0,40,90.3,100,1
19900915,95,51,47105,2,0,2,1,0,2,2,1,1,2,3,816,9,1,3,1910,65.0,60,0.267,14.5,80,0.25,38,15.8,1900,49.5,34.6,0.0,0.0,2.9,0.7,40.0,40,103.3,100,1
19900915,52,51,47105,2,0,2,1,0,2,2,1,1,2,3,816,2,1,3,1910,60.0,60,0.267,14.0,76,0.375,30,10.3,1900,51.5,38.1,5.0,0.0,2.6,1.1,40.0,40,103.3,100,1
19900924,238,61,34551,1,0,2,1,0,0,0,1,1,1,3,815,1,2,1,1910,40.0,49,0.267,14.0,82,0.625,30,0.0,2150,65.2,34.8,1.0,0.0,2.5,0.9,30.0,40,93.75,90,0
19901002,123,46,36197,1,0,2,1,0,2,0,1,1,1,3,815,1,3,3,1910,55.0,50,0.133,14.0,80,0.625,32,8.0,2000,60.0,32.0,0.0,0.0,2.5,0.9,35.0,40,93.55,90,0
19901002,123,46,36197,1,0,2,1,0,2,0,1,1,2,3,815,1,3,3,1910,55.0,48,0.36700000000000005,14.5,76,0.5,30,8.0,2000,60.0,32.0,0.0,0.0,2.5,1.0,35.0,40,93.55,90,0
19901003,385,63,25441,2,0,2,1,0,2,2,1,1,1,2,821,7,3,3,1910,55.0,50,0.267,17.0,89,1.0,22,10.4,1650,52.1,37.5,0.75,0.0,2.5,1.1,34.0,40,93.55,90,0
19901002,106,46,36197,1,0,2,1,0,2,2,1,1,2,3,816,2,3,2,1911,55.0,50,0.2,17.0,78,0.25,32,9.7,1900,52.2,38.1,0.0,0.0,3.0,0.9,35.0,40,96.97,90,0
19901001,334,62,34754,1,0,1,1,0,0,0,1,1,2,2,824,2,3,1,1910,42.5,48,0.2,16.0,70,0.8125,35,0.0,2050,66.7,33.3,2.0,0.0,1.7,1.0,30.0,40,93.55,90,1
19901001,329,62,34754,1,0,1,1,0,0,0,1,1,1,2,824,9,3,1,1910,42.5,48,0.2,15.0,76,0.875,30,3.6,2050,60.2,36.2,0.0,0.0,2.5,1.0,30.0,40,93.55,90,1
19900926,347,66,36578,1,0,2,1,0,0,0,1,1,1,2,827,9,3,2,1911,35.0,48,0.233,14.5,76,0.75,20,0.0,2225,62.5,37.5,4.0,0.0,2.7,1.2,33.0,40,106.25,90,1
19900926,318,66,36578,1,0,2,1,0,0,0,1,1,1,2,827,2,3,2,1911,35.0,48,0.3,14.5,74,0.75,20,0.0,2225,62.5,37.5,4.0,0.0,2.0,1.2,33.0,40,106.25,90,1
19900926,240,61,34551,1,0,2,1,0,0,0,1,1,2,3,815,9,2,1,1910,30.0,48,0.233,15.0,88,0.75,35,7.7,2000,57.7,34.6,0.0,0.0,2.8,0.8,30.0,40,100.0,90,1
19900926,409,63,25440,2,0,2,0,0,2,2,1,1,1,2,821,2,3,3,1911,47.5,49,0.433,14.5,88,0.625,25,34.5,2000,43.5,22.0,0.0,0.0,2.5,0.7,40.0,40,96.97,90,1
19900924,74,51,47105,2,0,2,1,0,2,2,1,1,2,1,813,1,1,3,1911,60.0,48,0.36700000000000005,14.0,76,1.0,30,5.6,1600,55.6,38.8,0.0,0.0,2.5,0.7,40.0,40,96.97,90,1
19900924,47,51,47105,2,0,2,1,0,2,2,1,1,2,1,813,5,1,3,1911,60.0,48,0.4,16.0,72,1.0,30,15.2,1600,44.6,40.2,0.0,4.0,2.1,0.7,40.0,40,96.97,90,1
19901006,136,46,36197,1,0,2,1,0,2,2,1,1,1,3,816,9,3,3,1911,47.5,52,0.3,15.2,76,0.75,30,17.5,1700,48.7,33.8,0.0,0.0,2.5,0.8,35.0,40,114.3,100,0
19901007,207,13,38059,2,0,2,1,0,2,2,1,1,2,0,802,7,1,3,1911,42.5,52,0.33299999999999996,16.8,80,0.625,40,0.0,1700,54.3,45.7,3.0,0.0,3.0,1.0,34.0,40,107.4,100,1
19901007,134,46,36197,1,0,2,1,0,2,2,1,1,2,3,815,9,3,2,1911,47.5,53,0.3,15.0,72,0.75,25,22.0,1500,45.9,32.1,0.0,0.0,2.5,0.8,35.0,40,114.3,100,0
19901004,139,46,36197,1,0,2,1,0,2,2,1,1,2,3,815,2,3,2,1911,47.5,58,0.33299999999999996,14.0,85,0.75,28,16.5,1800,48.5,35.0,0.0,0.0,2.5,0.5,35.0,40,114.3,100,0
19901001,106,46,36197,1,0,2,1,0,2,2,1,1,2,3,816,2,3,2,1910,55.0,48,0.233,18.0,76,0.25,24,10.0,1600,60.0,30.0,0.0,0.0,3.0,0.9,35.0,40,93.55,90,0
19901005,413,10,38218,1,0,2,1,0,0,0,1,1,2,2,821,7,3,1,1911,30.0,52,0.33299999999999996,16.5,80,0.625,40,0.0,1800,58.1,41.9,1.0,0.0,2.5,0.4,35.0,40,107.4,100,0
19901007,206,13,38059,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,42.5,52,0.233,18.0,70,0.625,45,0.0,1700,58.8,41.2,0.0,0.0,3.0,0.7,34.0,40,103.125,100,1
19901010,357,63,25443,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1911,47.5,54,0.3,14.0,65,0.625,25,16.1,1500,44.6,39.3,4.0,0.0,2.5,1.0,34.0,40,114.29,100,0
19901017,246,59,38240,2,0,2,1,0,2,2,1,3,2,0,802,7,1,2,1911,60.0,46,0.33299999999999996,15.0,80,0.625,50,12.4,1391,51.5,36.1,2.0,0.0,2.7,1.0,38.5,40,114.29,100,1
19901017,248,59,38240,2,0,2,1,0,2,2,1,3,2,0,802,2,1,2,1911,60.0,46,0.33299999999999996,15.0,70,0.625,50,19.0,1391,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40,114.29,100,1
19901010,233,61,34522,1,0,2,1,0,0,2,1,1,2,3,816,9,2,3,1911,35.0,50,0.3,14.0,74,0.25,28,0.0,2500,58.8,41.2,0.0,0.0,2.5,0.7,30.0,40,114.29,100,1
19901010,222,61,34522,1,0,2,1,0,0,2,1,1,2,3,816,2,2,3,1911,40.0,50,0.3,13.0,74,0.25,25,0.0,2500,58.8,41.2,2.0,0.0,2.5,0.5,30.0,40,114.29,100,1
19901008,370,4,34587,1,0,2,1,0,0,0,1,1,1,2,827,2,3,1,1911,30.0,53,0.33299999999999996,14.0,85,0.75,30,15.0,2290,50.0,35.0,0.0,0.0,2.0,1.5,33.0,40,110.7,100,1
19901008,363,4,34587,1,0,2,1,0,0,0,1,1,1,2,827,9,3,1,1911,30.0,53,0.3,15.0,80,0.75,30,15.0,2290,50.0,35.0,0.0,0.0,2.5,1.0,33.0,40,110.7,100,1
19901014,358,62,34756,1,0,1,1,0,0,0,1,1,2,2,824,2,3,1,1911,30.0,54,0.33299999999999996,16.3,80,0.8125,30,0.0,2100,60.0,40.0,3.0,0.0,2.5,1.2,30.0,40,114.29,100,1
19901014,391,62,34756,1,0,1,1,0,0,0,1,1,2,2,824,9,3,1,1911,30.0,54,0.2,14.9,72,1.25,30,3.6,2100,60.2,36.1,1.5,0.0,2.5,1.2,30.0,40,114.29,100,1
19901027,116,69,34996,1,0,2,1,0,0,0,1,1,2,3,816,9,3,0,1910,35.0,43,0.36700000000000005,13.0,75,0.75,30,0.0,2000,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40,100.0,100,0
19901101,311,63,25445,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,52.5,43,0.267,15.0,71,0.75,28,7.4,1500,53.2,39.4,0.0,0.0,2.5,1.0,34.0,40,98.3,100,0
19901102,315,46,36165,2,0,2,1,0,2,2,1,1,1,2,828,2,3,3,1910,65.0,43,0.2,16.0,78,0.75,30,12.0,2100,46.3,41.7,0.0,0.0,2.0,1.0,40.0,40,100.0,100,0
19901031,329,46,36165,2,0,2,1,0,2,2,1,1,1,2,828,9,3,3,1910,65.0,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,34.0,0.0,0.0,2.5,1.0,40.0,40,100.0,100,1
19901031,315,46,36165,2,0,2,1,0,2,2,1,1,1,2,828,2,3,3,1910,65.0,42,0.2,17.0,80,1.0,22,15.0,2250,50.0,35.0,1.0,0.0,2.5,1.0,40.0,40,100.0,100,1
19901102,122,4,34588,1,0,2,1,0,0,0,1,1,2,3,815,9,3,1,1910,37.5,43,0.2,16.0,76,0.9375,30,0.0,2180,62.5,37.5,2.0,0.0,2.9,1.2,33.0,40,96.77,100,0
19901023,114,67,36059,0,0,2,1,0,0,0,1,1,2,3,815,2,3,1,1910,40.0,42,0.2,16.1,73,0.625,30,0.0,2000,61.9,38.1,0.0,0.0,2.8,1.0,30.0,40,100.0,100,0
19901027,116,68,34996,1,0,2,1,0,0,0,1,1,2,3,816,9,3,0,1910,35.0,43,0.36700000000000005,13.0,75,0.75,30,0.0,2000,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40,100.0,100,0
19901030,107,68,34996,1,0,2,1,0,0,0,1,1,2,3,816,9,3,0,1910,35.0,42,0.3,15.9,78,0.375,32,0.0,2150,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40,101.67,100,0
19901031,141,4,34588,1,0,2,1,0,0,0,1,1,1,3,815,2,3,1,1910,40.0,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,37.2,0.0,0.0,2.5,1.0,33.0,40,96.77,100,0
19901102,128,4,34588,1,0,2,1,0,0,0,1,1,2,3,815,2,3,1,1910,40.0,43,0.267,17.2,78,0.9375,30,1.0,2180,58.3,40.7,2.0,0.0,2.4,0.8,33.0,40,96.77,100,0
19901107,294,63,25466,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,50.0,43,0.267,17.0,72,0.625,30,14.3,1600,47.6,38.1,0.0,0.0,2.5,1.0,34.0,40,96.77,100,0
19901114,326,63,25477,2,0,2,1,0,2,2,1,1,1,2,821,7,3,3,1911,50.0,42,0.2,17.0,73,0.4375,20,18.5,1800,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40,100.0,100,0
19901108,257,51,47106,2,0,2,1,0,2,2,1,1,2,0,802,2,1,1,1910,40.0,43,0.2,13.5,76,0.75,52,4.4,1726,55.0,40.6,0.0,0.0,3.0,1.0,40.0,40,96.77,100,1
